"X","Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday.x","Dept","Weekly_Sales","IsHoliday.y","Week","Year","Month","Type","Size"
52091,14,"6/11/2010",69.71,2.809,NA,NA,NA,NA,NA,182.4315571,8.899,FALSE,1,19760.24,FALSE,24,2010,6,"A",200898
52153,14,"6/18/2010",72.62,2.78,NA,NA,NA,NA,NA,182.4424199,8.899,FALSE,1,21364.48,FALSE,25,2010,6,"A",200898
52252,14,"6/25/2010",79.32,2.808,NA,NA,NA,NA,NA,182.3806,8.899,FALSE,1,20183.18,FALSE,26,2010,6,"A",200898
52319,14,"7/2/2010",76.61,2.815,NA,NA,NA,NA,NA,182.3187801,8.743,FALSE,1,21878.49,FALSE,27,2010,7,"A",200898
52379,14,"7/9/2010",82.45,2.793,NA,NA,NA,NA,NA,182.2569603,8.743,FALSE,1,18621.51,FALSE,28,2010,7,"A",200898
52484,14,"7/16/2010",77.84,2.783,NA,NA,NA,NA,NA,182.2604411,8.743,FALSE,1,19210.19,FALSE,29,2010,7,"A",200898
52519,14,"7/23/2010",81.46,2.771,NA,NA,NA,NA,NA,182.3509895,8.743,FALSE,1,19145.48,FALSE,30,2010,7,"A",200898
52608,14,"7/30/2010",79.78,2.781,NA,NA,NA,NA,NA,182.4415378,8.743,FALSE,1,18202.08,FALSE,31,2010,7,"A",200898
52705,14,"8/6/2010",77.17,2.784,NA,NA,NA,NA,NA,182.5320862,8.743,FALSE,1,19255.34,FALSE,32,2010,8,"A",200898
52758,14,"8/13/2010",78.44,2.805,NA,NA,NA,NA,NA,182.6226346,8.743,FALSE,1,17852.24,FALSE,33,2010,8,"A",200898
52811,14,"8/20/2010",76.01,2.779,NA,NA,NA,NA,NA,182.6165205,8.743,FALSE,1,17154.27,FALSE,34,2010,8,"A",200898
52886,14,"8/27/2010",71.36,2.755,NA,NA,NA,NA,NA,182.6104063,8.743,FALSE,1,17580.58,FALSE,35,2010,8,"A",200898
52939,14,"9/3/2010",78.37,2.715,NA,NA,NA,NA,NA,182.6042922,8.743,FALSE,1,17501.45,FALSE,36,2010,9,"A",200898
53051,14,"9/10/2010",70.87,2.699,NA,NA,NA,NA,NA,182.598178,8.743,TRUE,1,18829.48,TRUE,37,2010,9,"A",200898
53127,14,"9/17/2010",66.55,2.706,NA,NA,NA,NA,NA,182.622509,8.743,FALSE,1,20722.7,FALSE,38,2010,9,"A",200898
53196,14,"9/24/2010",68.59,2.713,NA,NA,NA,NA,NA,182.6696737,8.743,FALSE,1,20436.46,FALSE,39,2010,9,"A",200898
53257,14,"10/1/2010",70.58,2.707,NA,NA,NA,NA,NA,182.7168385,8.724,FALSE,1,23721.15,FALSE,40,2010,10,"A",200898
53336,14,"10/8/2010",56.49,2.764,NA,NA,NA,NA,NA,182.7640032,8.724,FALSE,1,28356.92,FALSE,41,2010,10,"A",200898
53408,14,"10/15/2010",58.61,2.868,NA,NA,NA,NA,NA,182.8106203,8.724,FALSE,1,34142.32,FALSE,42,2010,10,"A",200898
53475,14,"10/22/2010",53.15,2.917,NA,NA,NA,NA,NA,182.8558685,8.724,FALSE,1,46819.58,FALSE,43,2010,10,"A",200898
53547,14,"10/29/2010",61.3,2.921,NA,NA,NA,NA,NA,182.9011166,8.724,FALSE,1,88190.46,FALSE,44,2010,10,"A",200898
53612,14,"11/5/2010",45.65,2.917,NA,NA,NA,NA,NA,182.9463648,8.724,FALSE,1,52501.8,FALSE,45,2010,11,"A",200898
53677,14,"11/12/2010",46.14,2.931,NA,NA,NA,NA,NA,182.9916129,8.724,FALSE,1,19577.54,FALSE,46,2010,11,"A",200898
53718,14,"11/19/2010",50.02,3,NA,NA,NA,NA,NA,182.8989385,8.724,FALSE,1,21638.78,FALSE,47,2010,11,"A",200898
53775,14,"11/26/2010",46.15,3.039,NA,NA,NA,NA,NA,182.7832769,8.724,TRUE,1,25731.19,TRUE,48,2010,11,"A",200898
53828,14,"12/3/2010",40.93,3.046,NA,NA,NA,NA,NA,182.6676154,8.724,FALSE,1,34406.89,FALSE,49,2010,12,"A",200898
53935,14,"12/10/2010",30.54,3.109,NA,NA,NA,NA,NA,182.5519538,8.724,FALSE,1,48776.64,FALSE,50,2010,12,"A",200898
54008,14,"12/17/2010",30.51,3.14,NA,NA,NA,NA,NA,182.517732,8.724,FALSE,1,70817.74,FALSE,51,2010,12,"A",200898
54071,14,"12/24/2010",30.59,3.141,NA,NA,NA,NA,NA,182.54459,8.724,FALSE,1,95271,FALSE,52,2010,12,"A",200898
54124,14,"12/31/2010",29.67,3.179,NA,NA,NA,NA,NA,182.5714479,8.724,TRUE,1,14338.06,TRUE,53,2010,12,"A",200898
54211,14,"1/7/2011",34.32,3.193,NA,NA,NA,NA,NA,182.5983058,8.549,FALSE,1,13527.45,FALSE,2,2011,1,"A",200898
54283,14,"1/14/2011",24.78,3.205,NA,NA,NA,NA,NA,182.6585782,8.549,FALSE,1,13961.62,FALSE,3,2011,1,"A",200898
54332,14,"1/21/2011",30.55,3.229,NA,NA,NA,NA,NA,182.9193368,8.549,FALSE,1,17631.09,FALSE,4,2011,1,"A",200898
54443,14,"1/28/2011",24.05,3.237,NA,NA,NA,NA,NA,183.1800955,8.549,FALSE,1,19621.33,FALSE,5,2011,1,"A",200898
54483,14,"2/4/2011",28.73,3.231,NA,NA,NA,NA,NA,183.4408542,8.549,FALSE,1,29204.74,FALSE,6,2011,2,"A",200898
54583,14,"2/11/2011",30.3,3.239,NA,NA,NA,NA,NA,183.7016129,8.549,TRUE,1,40290.75,TRUE,7,2011,2,"A",200898
54653,14,"2/18/2011",40.7,3.245,NA,NA,NA,NA,NA,183.9371353,8.549,FALSE,1,44609.33,FALSE,8,2011,2,"A",200898
54718,14,"2/25/2011",35.78,3.274,NA,NA,NA,NA,NA,184.1625632,8.549,FALSE,1,17612.3,FALSE,9,2011,2,"A",200898
54790,14,"3/4/2011",38.65,3.433,NA,NA,NA,NA,NA,184.3879911,8.549,FALSE,1,20609.28,FALSE,10,2011,3,"A",200898
54830,14,"3/11/2011",45.01,3.582,NA,NA,NA,NA,NA,184.613419,8.549,FALSE,1,22614.46,FALSE,11,2011,3,"A",200898
54921,14,"3/18/2011",46.66,3.631,NA,NA,NA,NA,NA,184.809719,8.549,FALSE,1,26434.95,FALSE,12,2011,3,"A",200898
54979,14,"3/25/2011",41.76,3.625,NA,NA,NA,NA,NA,184.9943679,8.549,FALSE,1,28089.35,FALSE,13,2011,3,"A",200898
55020,14,"4/1/2011",37.27,3.638,NA,NA,NA,NA,NA,185.1790167,8.521,FALSE,1,32014.12,FALSE,14,2011,4,"A",200898
55079,14,"4/8/2011",48.71,3.72,NA,NA,NA,NA,NA,185.3636656,8.521,FALSE,1,41257.36,FALSE,15,2011,4,"A",200898
55170,14,"4/15/2011",53.69,3.821,NA,NA,NA,NA,NA,185.5339821,8.521,FALSE,1,55056.2,FALSE,16,2011,4,"A",200898
55236,14,"4/22/2011",53.04,3.892,NA,NA,NA,NA,NA,185.6684673,8.521,FALSE,1,133744.51,FALSE,17,2011,4,"A",200898
55320,14,"4/29/2011",66.18,3.962,NA,NA,NA,NA,NA,185.8029526,8.521,FALSE,1,58740.65,FALSE,18,2011,4,"A",200898
55371,14,"5/6/2011",58.21,4.046,NA,NA,NA,NA,NA,185.9374378,8.521,FALSE,1,16746.8,FALSE,19,2011,5,"A",200898
55470,14,"5/13/2011",60.38,4.066,NA,NA,NA,NA,NA,186.0719231,8.521,FALSE,1,16351.69,FALSE,20,2011,5,"A",200898
55550,14,"5/20/2011",62.28,4.062,NA,NA,NA,NA,NA,185.9661154,8.521,FALSE,1,16498.86,FALSE,21,2011,5,"A",200898
55636,14,"5/27/2011",69.7,3.985,NA,NA,NA,NA,NA,185.8603077,8.521,FALSE,1,16169,FALSE,22,2011,5,"A",200898
55675,14,"6/3/2011",76.38,3.922,NA,NA,NA,NA,NA,185.7545,8.521,FALSE,1,16164.61,FALSE,23,2011,6,"A",200898
55733,14,"6/10/2011",73.88,3.881,NA,NA,NA,NA,NA,185.6486923,8.521,FALSE,1,17220.18,FALSE,24,2011,6,"A",200898
55849,14,"6/17/2011",69.32,3.842,NA,NA,NA,NA,NA,185.6719333,8.521,FALSE,1,17764.48,FALSE,25,2011,6,"A",200898
55888,14,"6/24/2011",74.85,3.804,NA,NA,NA,NA,NA,185.7919609,8.521,FALSE,1,18158.21,FALSE,26,2011,6,"A",200898
55985,14,"7/1/2011",74.04,3.748,NA,NA,NA,NA,NA,185.9119885,8.625,FALSE,1,18694.11,FALSE,27,2011,7,"A",200898
56046,14,"7/8/2011",77.49,3.711,NA,NA,NA,NA,NA,186.032016,8.625,FALSE,1,17774.44,FALSE,28,2011,7,"A",200898
56123,14,"7/15/2011",78.47,3.76,NA,NA,NA,NA,NA,186.1399808,8.625,FALSE,1,19107.43,FALSE,29,2011,7,"A",200898
56195,14,"7/22/2011",82.33,3.811,NA,NA,NA,NA,NA,186.2177885,8.625,FALSE,1,18080.93,FALSE,30,2011,7,"A",200898
56269,14,"7/29/2011",81.31,3.829,NA,NA,NA,NA,NA,186.2955962,8.625,FALSE,1,17904.65,FALSE,31,2011,7,"A",200898
56333,14,"8/5/2011",78.22,3.842,NA,NA,NA,NA,NA,186.3734038,8.625,FALSE,1,18296.65,FALSE,32,2011,8,"A",200898
56377,14,"8/12/2011",77,3.812,NA,NA,NA,NA,NA,186.4512115,8.625,FALSE,1,17671.97,FALSE,33,2011,8,"A",200898
56465,14,"8/19/2011",72.98,3.747,NA,NA,NA,NA,NA,186.5093071,8.625,FALSE,1,18218.25,FALSE,34,2011,8,"A",200898
56522,14,"8/26/2011",72.55,3.704,NA,NA,NA,NA,NA,186.5641172,8.625,FALSE,1,20448.9,FALSE,35,2011,8,"A",200898
56593,14,"9/2/2011",70.63,3.703,NA,NA,NA,NA,NA,186.6189274,8.625,FALSE,1,15794.13,FALSE,36,2011,9,"A",200898
56647,14,"9/9/2011",71.48,3.738,NA,NA,NA,NA,NA,186.6737376,8.625,TRUE,1,18495.98,TRUE,37,2011,9,"A",200898
56700,14,"9/16/2011",69.17,3.742,NA,NA,NA,NA,NA,186.8024,8.625,FALSE,1,20940.6,FALSE,38,2011,9,"A",200898
56772,14,"9/23/2011",63.75,3.711,NA,NA,NA,NA,NA,187.0295321,8.625,FALSE,1,21799.18,FALSE,39,2011,9,"A",200898
56852,14,"9/30/2011",70.66,3.645,NA,NA,NA,NA,NA,187.2566641,8.625,FALSE,1,24104.79,FALSE,40,2011,9,"A",200898
56952,14,"10/7/2011",55.82,3.583,NA,NA,NA,NA,NA,187.4837962,8.523,FALSE,1,31258.49,FALSE,41,2011,10,"A",200898
57014,14,"10/14/2011",63.82,3.541,NA,NA,NA,NA,NA,187.6917481,8.523,FALSE,1,32669.97,FALSE,42,2011,10,"A",200898
57075,14,"10/21/2011",59.6,3.57,NA,NA,NA,NA,NA,187.7846197,8.523,FALSE,1,40963.89,FALSE,43,2011,10,"A",200898
57140,14,"10/28/2011",51.78,3.569,NA,NA,NA,NA,NA,187.8774913,8.523,FALSE,1,70912.19,FALSE,44,2011,10,"A",200898
57185,14,"11/4/2011",43.92,3.551,NA,NA,NA,NA,NA,187.9703629,8.523,FALSE,1,68830.51,FALSE,45,2011,11,"A",200898
57273,14,"11/11/2011",47.65,3.53,11376.03,22505.23,1079.89,2679.33,4257.94,188.0632345,8.523,FALSE,1,16116.52,FALSE,46,2011,11,"A",200898
57370,14,"11/18/2011",51.34,3.53,16308.11,749.9,273.72,2331.53,9347,188.1983654,8.523,FALSE,1,20106.24,FALSE,47,2011,11,"A",200898
57441,14,"11/25/2011",48.71,3.492,286.52,54,89402.64,13,1915.8,188.3504,8.523,TRUE,1,22947.63,TRUE,48,2011,11,"A",200898
57506,14,"12/2/2011",50.19,3.452,6428.59,NA,3657.58,2939.92,34955.25,188.5024346,8.523,FALSE,1,33096.1,FALSE,49,2011,12,"A",200898
57573,14,"12/9/2011",46.57,3.415,7297.72,15,342.71,4849,7509.9,188.6544692,8.523,FALSE,1,50183.75,FALSE,50,2011,12,"A",200898
57624,14,"12/16/2011",39.93,3.413,5398.47,6.12,881.17,290.64,6390.47,188.7979349,8.523,FALSE,1,69628.98,FALSE,51,2011,12,"A",200898
57705,14,"12/23/2011",42.27,3.389,924.14,112.73,2127.77,80.02,4638.81,188.9299752,8.523,FALSE,1,101846.08,FALSE,52,2011,12,"A",200898
57785,14,"12/30/2011",37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,TRUE,1,34683.42,TRUE,53,2011,12,"A",200898
57860,14,"1/6/2012",35.88,3.422,10428.95,39234.09,839.74,981.17,15911.56,189.1940558,8.424,FALSE,1,17444.04,FALSE,1,2012,1,"A",200898
57906,14,"1/13/2012",41.18,3.513,4605.8,21593.85,636.54,727.57,4054.79,189.3260962,8.424,FALSE,1,17316.92,FALSE,2,2012,1,"A",200898
58026,14,"1/20/2012",31.85,3.533,5037.95,4952.93,860.9,2560.08,5386.74,189.4214733,8.424,FALSE,1,20030.18,FALSE,3,2012,1,"A",200898
58091,14,"1/27/2012",37.93,3.567,3468.31,2195.14,689.52,252.01,2128.36,189.5168505,8.424,FALSE,1,19537.26,FALSE,4,2012,1,"A",200898
58144,14,"2/3/2012",42.96,3.617,78124.5,4232.19,788.56,46081.94,14550.73,189.6122277,8.424,FALSE,1,24639.71,FALSE,5,2012,2,"A",200898
58210,14,"2/10/2012",37,3.64,17118.97,6533.16,285.82,11597.23,6174.43,189.7076048,8.424,TRUE,1,37572.2,TRUE,6,2012,2,"A",200898
58245,14,"2/17/2012",36.85,3.695,23664.75,13769.67,143.36,11965.7,10506.12,189.8424834,8.424,FALSE,1,59755.54,FALSE,7,2012,2,"A",200898
58360,14,"2/24/2012",42.86,3.739,15074.23,8644.89,4.2,4450.84,7278.87,190.0069881,8.424,FALSE,1,18695.04,FALSE,8,2012,2,"A",200898
58386,14,"3/2/2012",41.55,3.816,20212.56,1991.38,46.67,11970.8,6876.57,190.1714927,8.424,FALSE,1,21384.35,FALSE,9,2012,3,"A",200898
58500,14,"3/9/2012",45.52,3.848,15710.87,1050.48,1.49,2302.28,2702.96,190.3359973,8.424,FALSE,1,26241.22,FALSE,10,2012,3,"A",200898
58587,14,"3/16/2012",50.56,3.862,6021.47,280.43,5.5,1814.5,1581.84,190.4618964,8.424,FALSE,1,31485.49,FALSE,11,2012,3,"A",200898
58650,14,"3/23/2012",59.45,3.9,4718.7,348.81,6.85,353.11,3726.39,190.5363213,8.424,FALSE,1,36999.06,FALSE,12,2012,3,"A",200898
58728,14,"3/30/2012",50.04,3.953,11267.8,185.8,8.84,1152.46,2509.18,190.6107463,8.424,FALSE,1,57410.78,FALSE,13,2012,3,"A",200898
58784,14,"4/6/2012",49.73,3.996,8376.85,NA,81.19,3578.4,4857.19,190.6851712,8.567,FALSE,1,156677,FALSE,14,2012,4,"A",200898
58855,14,"4/13/2012",51.83,4.044,5236.77,13739.76,51.75,984.02,2638.42,190.7595962,8.567,FALSE,1,76475.58,FALSE,15,2012,4,"A",200898
58917,14,"4/20/2012",63.13,4.027,32124.49,6870.09,100.15,2213.04,3706.04,190.8138013,8.567,FALSE,1,18877.13,FALSE,16,2012,4,"A",200898
59004,14,"4/27/2012",53.2,4.004,3548.09,0.35,45.88,78.21,4193.26,190.8680064,8.567,FALSE,1,17954.91,FALSE,17,2012,4,"A",200898
59082,14,"5/4/2012",55.21,3.951,21068.05,NA,128.13,5490.93,2764.55,190.9222115,8.567,FALSE,1,19005.63,FALSE,18,2012,5,"A",200898
59153,14,"5/11/2012",61.24,3.889,10626.27,NA,131.11,1664.04,10557.13,190.9764167,8.567,FALSE,1,20761.07,FALSE,19,2012,5,"A",200898
59212,14,"5/18/2012",66.3,3.848,8818.97,NA,8.88,1297.39,3330.23,190.9964479,8.567,FALSE,1,18372.8,FALSE,20,2012,5,"A",200898
59266,14,"5/25/2012",67.21,3.798,11421.79,NA,634.52,1071.25,3204.72,191.0028096,8.567,FALSE,1,19463.54,FALSE,21,2012,5,"A",200898
59334,14,"6/1/2012",74.48,3.742,7765.54,11,185.64,2473.3,2603.92,191.0091712,8.567,FALSE,1,18029.87,FALSE,22,2012,6,"A",200898
59388,14,"6/8/2012",64.3,3.689,4636.1,570.2,172.7,1103.04,8024.53,191.0155329,8.567,FALSE,1,21339.57,FALSE,23,2012,6,"A",200898
59445,14,"6/15/2012",71.93,3.62,10737.66,423.4,5.06,1904.52,3823.07,191.0299731,8.567,FALSE,1,19564.43,FALSE,24,2012,6,"A",200898
59578,14,"6/22/2012",74.22,3.564,10291.35,317,4.3,3292.07,6115.51,191.0646096,8.567,FALSE,1,16561.57,FALSE,25,2012,6,"A",200898
59633,14,"6/29/2012",75.22,3.506,4575.3,211.7,NA,304.94,2686.11,191.0992462,8.567,FALSE,1,16782.46,FALSE,26,2012,6,"A",200898
59715,14,"7/6/2012",82.99,3.475,7024.93,416.3,83.47,6927.24,6002.43,191.1338827,8.684,FALSE,1,19038.82,FALSE,27,2012,7,"A",200898
59769,14,"7/13/2012",79.97,3.523,9158.47,-2.5,5.37,4516.68,2574.55,191.1685192,8.684,FALSE,1,16494.44,FALSE,28,2012,7,"A",200898
59834,14,"7/20/2012",78.89,3.567,4564.87,58.48,19.69,1418.34,3764.15,191.1670428,8.684,FALSE,1,17543.16,FALSE,29,2012,7,"A",200898
59912,14,"7/27/2012",77.2,3.647,4945.52,113.66,4.1,10751.35,3298.31,191.1655664,8.684,FALSE,1,17236.55,FALSE,30,2012,7,"A",200898
59966,14,"8/3/2012",76.58,3.654,17465.29,37.82,110.8,13149.34,5089.95,191.16409,8.684,FALSE,1,18790.07,FALSE,31,2012,8,"A",200898
60028,14,"8/10/2012",78.65,3.722,32432.09,23.68,32.44,4309.81,3570.81,191.1626135,8.684,FALSE,1,18922.36,FALSE,32,2012,8,"A",200898
60140,14,"8/17/2012",75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,FALSE,1,17573.46,FALSE,33,2012,8,"A",200898
60209,14,"8/24/2012",72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,FALSE,1,18235.88,FALSE,34,2012,8,"A",200898
60265,14,"8/31/2012",75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,FALSE,1,16316.79,FALSE,35,2012,8,"A",200898
60322,14,"9/7/2012",75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,TRUE,1,19047.73,TRUE,36,2012,9,"A",200898
60392,14,"9/14/2012",67.87,3.948,11320.02,NA,28.2,855.45,1743.58,191.69985,8.684,FALSE,1,19391.24,FALSE,37,2012,9,"A",200898
60458,14,"9/21/2012",65.32,4.038,21474.27,98.28,29.88,1924.92,15282.51,191.8567038,8.684,FALSE,1,19906.51,FALSE,38,2012,9,"A",200898
60526,14,"9/28/2012",64.88,3.997,3816.64,38.19,8.16,2545.14,3536.04,192.0135577,8.684,FALSE,1,20221.9,FALSE,39,2012,9,"A",200898
60606,14,"10/5/2012",64.89,3.985,9219.05,NA,12.04,3592,3300.66,192.1704115,8.667,FALSE,1,23547.4,FALSE,40,2012,10,"A",200898
60648,14,"10/12/2012",54.47,4,3214.56,NA,20.28,822.73,7207.7,192.3272654,8.667,FALSE,1,28571.55,FALSE,41,2012,10,"A",200898
60742,14,"10/19/2012",56.47,3.969,4192.74,NA,17.46,1076.25,3839.99,192.3308542,8.667,FALSE,1,34056.51,FALSE,42,2012,10,"A",200898
60797,14,"10/26/2012",58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,FALSE,1,48143.51,FALSE,43,2012,10,"A",200898
60841,15,"2/5/2010",19.83,2.954,NA,NA,NA,NA,NA,131.5279032,8.35,FALSE,1,12239.38,FALSE,6,2010,2,"B",123737
60935,15,"2/12/2010",22,2.94,NA,NA,NA,NA,NA,131.5866129,8.35,TRUE,1,23252.04,TRUE,7,2010,2,"B",123737
60992,15,"2/19/2010",27.54,2.909,NA,NA,NA,NA,NA,131.637,8.35,FALSE,1,17391.31,FALSE,8,2010,2,"B",123737
61055,15,"2/26/2010",29.87,2.91,NA,NA,NA,NA,NA,131.686,8.35,FALSE,1,9236.15,FALSE,9,2010,2,"B",123737
61139,15,"3/5/2010",31.79,2.919,NA,NA,NA,NA,NA,131.735,8.35,FALSE,1,10900.64,FALSE,10,2010,3,"B",123737
61215,15,"3/12/2010",41.39,2.938,NA,NA,NA,NA,NA,131.784,8.35,FALSE,1,11113.97,FALSE,11,2010,3,"B",123737
61267,15,"3/19/2010",44.69,2.96,NA,NA,NA,NA,NA,131.8242903,8.35,FALSE,1,11997.09,FALSE,12,2010,3,"B",123737
61359,15,"3/26/2010",39.53,2.963,NA,NA,NA,NA,NA,131.863129,8.35,FALSE,1,17250.52,FALSE,13,2010,3,"B",123737
61455,15,"4/2/2010",45.27,2.957,NA,NA,NA,NA,NA,131.9019677,8.185,FALSE,1,49610.9,FALSE,14,2010,4,"B",123737
61518,15,"4/9/2010",57.77,2.992,NA,NA,NA,NA,NA,131.9408065,8.185,FALSE,1,31548.24,FALSE,15,2010,4,"B",123737
61576,15,"4/16/2010",49.63,3.01,NA,NA,NA,NA,NA,131.9809,8.185,FALSE,1,9646.55,FALSE,16,2010,4,"B",123737
61642,15,"4/23/2010",46.54,3.021,NA,NA,NA,NA,NA,132.0226667,8.185,FALSE,1,9580.4,FALSE,17,2010,4,"B",123737
61737,15,"4/30/2010",49.09,3.042,NA,NA,NA,NA,NA,132.0644333,8.185,FALSE,1,9568.83,FALSE,18,2010,4,"B",123737
61799,15,"5/7/2010",63.16,3.095,NA,NA,NA,NA,NA,132.1062,8.185,FALSE,1,9277.55,FALSE,19,2010,5,"B",123737
61862,15,"5/14/2010",47.13,3.112,NA,NA,NA,NA,NA,132.152129,8.185,FALSE,1,8964.24,FALSE,20,2010,5,"B",123737
61948,15,"5/21/2010",59.09,3.096,NA,NA,NA,NA,NA,132.2230323,8.185,FALSE,1,8393.04,FALSE,21,2010,5,"B",123737
61988,15,"5/28/2010",70.61,3.046,NA,NA,NA,NA,NA,132.2939355,8.185,FALSE,1,8934.23,FALSE,22,2010,5,"B",123737
62056,15,"6/4/2010",69.99,3.006,NA,NA,NA,NA,NA,132.3648387,8.185,FALSE,1,8653.83,FALSE,23,2010,6,"B",123737
62138,15,"6/11/2010",61.04,2.972,NA,NA,NA,NA,NA,132.4357419,8.185,FALSE,1,9521.25,FALSE,24,2010,6,"B",123737
62183,15,"6/18/2010",65.83,2.942,NA,NA,NA,NA,NA,132.4733333,8.185,FALSE,1,9615.02,FALSE,25,2010,6,"B",123737
62262,15,"6/25/2010",72.79,2.958,NA,NA,NA,NA,NA,132.4976,8.185,FALSE,1,10205.47,FALSE,26,2010,6,"B",123737
62307,15,"7/2/2010",66.13,2.958,NA,NA,NA,NA,NA,132.5218667,8.099,FALSE,1,11786.56,FALSE,27,2010,7,"B",123737
62394,15,"7/9/2010",77.33,2.94,NA,NA,NA,NA,NA,132.5461333,8.099,FALSE,1,9713,FALSE,28,2010,7,"B",123737
62446,15,"7/16/2010",72.83,2.933,NA,NA,NA,NA,NA,132.5667742,8.099,FALSE,1,10296.05,FALSE,29,2010,7,"B",123737
62522,15,"7/23/2010",73.2,2.924,NA,NA,NA,NA,NA,132.5825806,8.099,FALSE,1,9786.53,FALSE,30,2010,7,"B",123737
62585,15,"7/30/2010",72.04,2.932,NA,NA,NA,NA,NA,132.5983871,8.099,FALSE,1,9787.47,FALSE,31,2010,7,"B",123737
62658,15,"8/6/2010",72.7,2.942,NA,NA,NA,NA,NA,132.6141935,8.099,FALSE,1,9748.72,FALSE,32,2010,8,"B",123737
62733,15,"8/13/2010",72.17,2.923,NA,NA,NA,NA,NA,132.63,8.099,FALSE,1,9486.1,FALSE,33,2010,8,"B",123737
62845,15,"8/20/2010",71.1,2.913,NA,NA,NA,NA,NA,132.6616129,8.099,FALSE,1,9028.46,FALSE,34,2010,8,"B",123737
62914,15,"8/27/2010",65.07,2.885,NA,NA,NA,NA,NA,132.6932258,8.099,FALSE,1,10117.65,FALSE,35,2010,8,"B",123737
62958,15,"9/3/2010",73.17,2.86,NA,NA,NA,NA,NA,132.7248387,8.099,FALSE,1,8966.71,FALSE,36,2010,9,"B",123737
63024,15,"9/10/2010",62.36,2.837,NA,NA,NA,NA,NA,132.7564516,8.099,TRUE,1,8701.08,TRUE,37,2010,9,"B",123737
63083,15,"9/17/2010",57.94,2.846,NA,NA,NA,NA,NA,132.7670667,8.099,FALSE,1,9197.12,FALSE,38,2010,9,"B",123737
63146,15,"9/24/2010",62.53,2.837,NA,NA,NA,NA,NA,132.7619333,8.099,FALSE,1,10009.61,FALSE,39,2010,9,"B",123737
63214,15,"10/1/2010",59.69,2.84,NA,NA,NA,NA,NA,132.7568,8.067,FALSE,1,10995.37,FALSE,40,2010,10,"B",123737
63270,15,"10/8/2010",52.19,2.903,NA,NA,NA,NA,NA,132.7516667,8.067,FALSE,1,12770.46,FALSE,41,2010,10,"B",123737
63336,15,"10/15/2010",49.96,2.999,NA,NA,NA,NA,NA,132.7633548,8.067,FALSE,1,14464.53,FALSE,42,2010,10,"B",123737
63412,15,"10/22/2010",47.1,3.049,NA,NA,NA,NA,NA,132.8170968,8.067,FALSE,1,17156.62,FALSE,43,2010,10,"B",123737
63478,15,"10/29/2010",55.09,3.055,NA,NA,NA,NA,NA,132.8708387,8.067,FALSE,1,28335.25,FALSE,44,2010,10,"B",123737
63542,15,"11/5/2010",40.29,3.049,NA,NA,NA,NA,NA,132.9245806,8.067,FALSE,1,21450.6,FALSE,45,2010,11,"B",123737
63655,15,"11/12/2010",39.63,3.065,NA,NA,NA,NA,NA,132.9783226,8.067,FALSE,1,8468.98,FALSE,46,2010,11,"B",123737
63733,15,"11/19/2010",44.1,3.138,NA,NA,NA,NA,NA,132.9172,8.067,FALSE,1,9183.7,FALSE,47,2010,11,"B",123737
63790,15,"11/26/2010",40.71,3.186,NA,NA,NA,NA,NA,132.8369333,8.067,TRUE,1,11286.82,TRUE,48,2010,11,"B",123737
63859,15,"12/3/2010",36,3.2,NA,NA,NA,NA,NA,132.7566667,8.067,FALSE,1,13967.4,FALSE,49,2010,12,"B",123737
63921,15,"12/10/2010",23.97,3.255,NA,NA,NA,NA,NA,132.6764,8.067,FALSE,1,20511.41,FALSE,50,2010,12,"B",123737
64000,15,"12/17/2010",25.3,3.301,NA,NA,NA,NA,NA,132.6804516,8.067,FALSE,1,31921.48,FALSE,51,2010,12,"B",123737
64048,15,"12/24/2010",25.07,3.309,NA,NA,NA,NA,NA,132.7477419,8.067,FALSE,1,43929.92,FALSE,52,2010,12,"B",123737
64136,15,"12/31/2010",26.54,3.336,NA,NA,NA,NA,NA,132.8150323,8.067,TRUE,1,9016.08,TRUE,53,2010,12,"B",123737
64221,15,"1/7/2011",30.53,3.351,NA,NA,NA,NA,NA,132.8823226,7.771,FALSE,1,7332.82,FALSE,2,2011,1,"B",123737
64288,15,"1/14/2011",19.53,3.367,NA,NA,NA,NA,NA,132.9510645,7.771,FALSE,1,8064.3,FALSE,3,2011,1,"B",123737
64360,15,"1/21/2011",21.84,3.391,NA,NA,NA,NA,NA,133.0285161,7.771,FALSE,1,8902.48,FALSE,4,2011,1,"B",123737
64414,15,"1/28/2011",19.61,3.402,NA,NA,NA,NA,NA,133.1059677,7.771,FALSE,1,9911.66,FALSE,5,2011,1,"B",123737
64487,15,"2/4/2011",20.69,3.4,NA,NA,NA,NA,NA,133.1834194,7.771,FALSE,1,11523.89,FALSE,6,2011,2,"B",123737
