"Store","Department","Year","Week","Sales","Type","Size"
4,1,2011,19,25494.77,"A",205863
5,1,2011,19,8751.74,"B",34875
6,1,2011,19,18045.09,"A",202505
7,1,2011,19,6608.17,"B",70713
8,1,2011,19,10413.11,"A",155078
9,1,2011,19,10231.78,"B",125833
10,1,2011,19,31605.35,"B",126512
11,1,2011,19,12699.62,"A",207499
12,1,2011,19,12449.32,"B",112238
13,1,2011,19,34808.33,"A",219622
14,1,2011,19,16746.8,"A",200898
15,1,2011,19,11099.46,"B",123737
16,1,2011,19,9732.38,"B",57197
17,1,2011,19,16013.55,"B",93188
18,1,2011,19,17843.66,"B",120653
19,1,2011,19,17780.46,"A",203819
20,1,2011,19,28781.23,"A",203742
21,1,2011,19,11659.82,"B",140167
22,1,2011,19,15254.62,"B",119557
23,1,2011,19,20926.14,"B",114533
24,1,2011,19,12571.78,"A",203819
25,1,2011,19,13767.7,"B",128107
26,1,2011,19,14614.82,"A",152513
27,1,2011,19,19372.94,"A",204184
28,1,2011,19,16738.41,"A",206302
29,1,2011,19,11318.28,"B",93638
30,1,2011,19,8921.19,"C",42988
31,1,2011,19,13728.63,"A",203750
32,1,2011,19,17735.58,"A",203007
33,1,2011,19,2606.6,"A",39690
34,1,2011,19,16719.78,"A",158114
35,1,2011,19,14389.18,"B",103681
36,1,2011,19,2002.41,"A",39910
37,1,2011,19,9682.85,"C",39910
38,1,2011,19,5831.6,"C",39690
39,1,2011,19,14549.99,"A",184109
40,1,2011,19,15333.65,"A",155083
41,1,2011,19,16498.28,"A",196321
42,1,2011,19,9464.17,"C",39690
43,1,2011,19,5679.24,"C",41062
44,1,2011,19,6547.69,"C",39910
45,1,2011,19,13580.23,"B",118221
1,1,2012,19,18164.2,"A",151315
2,1,2012,19,25661.21,"A",202307
3,1,2012,19,5794.35,"B",37392
4,1,2012,19,30837.99,"A",205863
5,1,2012,19,8470.26,"B",34875
6,1,2012,19,18574.54,"A",202505
7,1,2012,19,6462.63,"B",70713
8,1,2012,19,10161.72,"A",155078
9,1,2012,19,9725.4,"B",125833
10,1,2012,19,27611.94,"B",126512
11,1,2012,19,14541.98,"A",207499
12,1,2012,19,14551.43,"B",112238
13,1,2012,19,36686.32,"A",219622
14,1,2012,19,20761.07,"A",200898
15,1,2012,19,9962.43,"B",123737
16,1,2012,19,7272.77,"B",57197
17,1,2012,19,19697.61,"B",93188
18,1,2012,19,14437.26,"B",120653
19,1,2012,19,16692.11,"A",203819
20,1,2012,19,29777.72,"A",203742
21,1,2012,19,11371.69,"B",140167
22,1,2012,19,13228.82,"B",119557
23,1,2012,19,23508.19,"B",114533
24,1,2012,19,13396.12,"A",203819
25,1,2012,19,12838.89,"B",128107
26,1,2012,19,15265.52,"A",152513
27,1,2012,19,21803.32,"A",204184
28,1,2012,19,14839.76,"A",206302
29,1,2012,19,10984.49,"B",93638
30,1,2012,19,8133.35,"C",42988
31,1,2012,19,15157.26,"A",203750
32,1,2012,19,19703.47,"A",203007
33,1,2012,19,2947.76,"A",39690
34,1,2012,19,16320.15,"A",158114
35,1,2012,19,14037.06,"B",103681
36,1,2012,19,2476.42,"A",39910
37,1,2012,19,9673.49,"C",39910
38,1,2012,19,6882.05,"C",39690
39,1,2012,19,18609.89,"A",184109
40,1,2012,19,14092.87,"A",155083
41,1,2012,19,20789.17,"A",196321
42,1,2012,19,9388.38,"C",39690
43,1,2012,19,6286.9,"C",41062
44,1,2012,19,7315.53,"C",39910
45,1,2012,19,11259.35,"B",118221
1,1,2010,20,18926.74,"A",151315
2,1,2010,20,25876.55,"A",202307
3,1,2010,20,4771.24,"B",37392
4,1,2010,20,27649.17,"A",205863
5,1,2010,20,7575.66,"B",34875
6,1,2010,20,20531.13,"A",202505
7,1,2010,20,6612.82,"B",70713
8,1,2010,20,11729.98,"A",155078
9,1,2010,20,9527.04,"B",125833
10,1,2010,20,30021.02,"B",126512
11,1,2010,20,14282.45,"A",207499
12,1,2010,20,13013.51,"B",112238
13,1,2010,20,33501.17,"A",219622
14,1,2010,20,18637.23,"A",200898
15,1,2010,20,8964.24,"B",123737
16,1,2010,20,10225.59,"B",57197
17,1,2010,20,17051.47,"B",93188
18,1,2010,20,16595,"B",120653
19,1,2010,20,13728.34,"A",203819
20,1,2010,20,33099.95,"A",203742
21,1,2010,20,12106.72,"B",140167
22,1,2010,20,12670.14,"B",119557
23,1,2010,20,26328.78,"B",114533
24,1,2010,20,13537.94,"A",203819
25,1,2010,20,15217.47,"B",128107
26,1,2010,20,17711.94,"A",152513
27,1,2010,20,23232.55,"A",204184
28,1,2010,20,17480.23,"A",206302
29,1,2010,20,12148.84,"B",93638
30,1,2010,20,10217.95,"C",42988
31,1,2010,20,15129.49,"A",203750
32,1,2010,20,17918.75,"A",203007
33,1,2010,20,2041.66,"A",39690
34,1,2010,20,14642.03,"A",158114
35,1,2010,20,16388.97,"B",103681
36,1,2010,20,1653.4,"A",39910
37,1,2010,20,9120.33,"C",39910
38,1,2010,20,5868.45,"C",39690
39,1,2010,20,13976.8,"A",184109
40,1,2010,20,15612.5,"A",155083
41,1,2010,20,15769.57,"A",196321
42,1,2010,20,9728.54,"C",39690
43,1,2010,20,6945.89,"C",41062
44,1,2010,20,6234.43,"C",39910
45,1,2010,20,12908.53,"B",118221
1,1,2011,20,17235.15,"A",151315
2,1,2011,20,22484.33,"A",202307
3,1,2011,20,4660.39,"B",37392
4,1,2011,20,27189.7,"A",205863
5,1,2011,20,7871.57,"B",34875
6,1,2011,20,15620.72,"A",202505
7,1,2011,20,6439.02,"B",70713
8,1,2011,20,9817.83,"A",155078
9,1,2011,20,8721.04,"B",125833
10,1,2011,20,27691.58,"B",126512
11,1,2011,20,11751.78,"A",207499
12,1,2011,20,12711.41,"B",112238
13,1,2011,20,34290.58,"A",219622
14,1,2011,20,16351.69,"A",200898
15,1,2011,20,10309.31,"B",123737
16,1,2011,20,8416.35,"B",57197
17,1,2011,20,15059.79,"B",93188
18,1,2011,20,15112.01,"B",120653
19,1,2011,20,13507.93,"A",203819
20,1,2011,20,27882.2,"A",203742
21,1,2011,20,13009.08,"B",140167
22,1,2011,20,12173.51,"B",119557
23,1,2011,20,19936,"B",114533
24,1,2011,20,11724.2,"A",203819
25,1,2011,20,12808.05,"B",128107
26,1,2011,20,15197.76,"A",152513
27,1,2011,20,20742.66,"A",204184
28,1,2011,20,15224.35,"A",206302
29,1,2011,20,11158.77,"B",93638
30,1,2011,20,8337.07,"C",42988
31,1,2011,20,13747.56,"A",203750
32,1,2011,20,16454.71,"A",203007
33,1,2011,20,3081.75,"A",39690
34,1,2011,20,15595.96,"A",158114
35,1,2011,20,13192.84,"B",103681
36,1,2011,20,2467.59,"A",39910
37,1,2011,20,8990.47,"C",39910
38,1,2011,20,5648.15,"C",39690
39,1,2011,20,14493.12,"A",184109
40,1,2011,20,13487.27,"A",155083
41,1,2011,20,16446.78,"A",196321
42,1,2011,20,9631.49,"C",39690
43,1,2011,20,5878.39,"C",41062
44,1,2011,20,7491.76,"C",39910
45,1,2011,20,11459.58,"B",118221
1,1,2012,20,18517.79,"A",151315
2,1,2012,20,25982.7,"A",202307
3,1,2012,20,6121.23,"B",37392
4,1,2012,20,28663.44,"A",205863
5,1,2012,20,9179.3,"B",34875
6,1,2012,20,19647.85,"A",202505
7,1,2012,20,6350.38,"B",70713
8,1,2012,20,10317.75,"A",155078
9,1,2012,20,9448.43,"B",125833
10,1,2012,20,26524.64,"B",126512
11,1,2012,20,15274.6,"A",207499
12,1,2012,20,12501.23,"B",112238
13,1,2012,20,35557.46,"A",219622
14,1,2012,20,18372.8,"A",200898
15,1,2012,20,9586.29,"B",123737
16,1,2012,20,7064.99,"B",57197
17,1,2012,20,19234.14,"B",93188
18,1,2012,20,14109.75,"B",120653
19,1,2012,20,15319.99,"A",203819
20,1,2012,20,28049.28,"A",203742
21,1,2012,20,11253.04,"B",140167
22,1,2012,20,11924.36,"B",119557
23,1,2012,20,22781.59,"B",114533
24,1,2012,20,12583.41,"A",203819
25,1,2012,20,13137.72,"B",128107
26,1,2012,20,14273.35,"A",152513
27,1,2012,20,21872.3,"A",204184
28,1,2012,20,14235.18,"A",206302
29,1,2012,20,10797.5,"B",93638
30,1,2012,20,8468.09,"C",42988
31,1,2012,20,14967.12,"A",203750
32,1,2012,20,19862.91,"A",203007
33,1,2012,20,2903.17,"A",39690
34,1,2012,20,16175.24,"A",158114
35,1,2012,20,11499.45,"B",103681
36,1,2012,20,2637.51,"A",39910
37,1,2012,20,9969.4,"C",39910
38,1,2012,20,7084.4,"C",39690
39,1,2012,20,19509.74,"A",184109
40,1,2012,20,12721.6,"A",155083
41,1,2012,20,19369.87,"A",196321
42,1,2012,20,9548.24,"C",39690
43,1,2012,20,5593.44,"C",41062
44,1,2012,20,7332.87,"C",39910
45,1,2012,20,12413.93,"B",118221
1,1,2010,21,14773.04,"A",151315
2,1,2010,21,22689.01,"A",202307
3,1,2010,21,4444.92,"B",37392
4,1,2010,21,27138.28,"A",205863
5,1,2010,21,7566.13,"B",34875
6,1,2010,21,17862.63,"A",202505
7,1,2010,21,6972.83,"B",70713
8,1,2010,21,10456.4,"A",155078
9,1,2010,21,8969.28,"B",125833
10,1,2010,21,30251.76,"B",126512
11,1,2010,21,13937.52,"A",207499
12,1,2010,21,12145.14,"B",112238
13,1,2010,21,32667.51,"A",219622
14,1,2010,21,19438.52,"A",200898
15,1,2010,21,8393.04,"B",123737
16,1,2010,21,9674.04,"B",57197
17,1,2010,21,17987.19,"B",93188
18,1,2010,21,16798.66,"B",120653
19,1,2010,21,11628.18,"A",203819
20,1,2010,21,30537.27,"A",203742
21,1,2010,21,12325.99,"B",140167
22,1,2010,21,13618.73,"B",119557
23,1,2010,21,24172.09,"B",114533
24,1,2010,21,13210.09,"A",203819
25,1,2010,21,15500.26,"B",128107
26,1,2010,21,17255.98,"A",152513
27,1,2010,21,20625.1,"A",204184
28,1,2010,21,13467.9,"A",206302
29,1,2010,21,10290.83,"B",93638
30,1,2010,21,9535.18,"C",42988
31,1,2010,21,14578.78,"A",203750
32,1,2010,21,17181.79,"A",203007
33,1,2010,21,1448.73,"A",39690
34,1,2010,21,14416.33,"A",158114
35,1,2010,21,16314.57,"B",103681
36,1,2010,21,1614.92,"A",39910
37,1,2010,21,9040.66,"C",39910
38,1,2010,21,5859.47,"C",39690
39,1,2010,21,14078.9,"A",184109
40,1,2010,21,13998.82,"A",155083
41,1,2010,21,15634.35,"A",196321
42,1,2010,21,9206.53,"C",39690
43,1,2010,21,7014.53,"C",41062
44,1,2010,21,6063.49,"C",39910
45,1,2010,21,12319.7,"B",118221
1,1,2011,21,15136.78,"A",151315
2,1,2011,21,21590.53,"A",202307
3,1,2011,21,5142.22,"B",37392
4,1,2011,21,25198.4,"A",205863
5,1,2011,21,8169.97,"B",34875
6,1,2011,21,15881.59,"A",202505
7,1,2011,21,6125.17,"B",70713
8,1,2011,21,8579.96,"A",155078
9,1,2011,21,8497.04,"B",125833
10,1,2011,21,24977.85,"B",126512
11,1,2011,21,11891.02,"A",207499
12,1,2011,21,12567.35,"B",112238
13,1,2011,21,30197.78,"A",219622
14,1,2011,21,16498.86,"A",200898
15,1,2011,21,10332.89,"B",123737
16,1,2011,21,8125.64,"B",57197
17,1,2011,21,15977.34,"B",93188
18,1,2011,21,14544.79,"B",120653
19,1,2011,21,12170.72,"A",203819
20,1,2011,21,25801.42,"A",203742
21,1,2011,21,11871.74,"B",140167
22,1,2011,21,12070.86,"B",119557
23,1,2011,21,20972.16,"B",114533
24,1,2011,21,10388.54,"A",203819
25,1,2011,21,13480.95,"B",128107
26,1,2011,21,14383.65,"A",152513
27,1,2011,21,20316.06,"A",204184
28,1,2011,21,13297.25,"A",206302
29,1,2011,21,10051.78,"B",93638
30,1,2011,21,8311.34,"C",42988
31,1,2011,21,12927.01,"A",203750
32,1,2011,21,18142.84,"A",203007
33,1,2011,21,2245.7,"A",39690
34,1,2011,21,15654.87,"A",158114
35,1,2011,21,12422.43,"B",103681
36,1,2011,21,1912.83,"A",39910
37,1,2011,21,9371.38,"C",39910
38,1,2011,21,5794.4,"C",39690
39,1,2011,21,14777.96,"A",184109
40,1,2011,21,13590.52,"A",155083
41,1,2011,21,17594.88,"A",196321
42,1,2011,21,8770.25,"C",39690
43,1,2011,21,5788.6,"C",41062
44,1,2011,21,7269.3,"C",39910
45,1,2011,21,11292.82,"B",118221
1,1,2012,21,16963.55,"A",151315
2,1,2012,21,23561.25,"A",202307
3,1,2012,21,6715.54,"B",37392
4,1,2012,21,27820.39,"A",205863
5,1,2012,21,9167.85,"B",34875
6,1,2012,21,19755,"A",202505
7,1,2012,21,6550.23,"B",70713
8,1,2012,21,9194.11,"A",155078
9,1,2012,21,9693.75,"B",125833
10,1,2012,21,26421.66,"B",126512
11,1,2012,21,13168.18,"A",207499
12,1,2012,21,12166.64,"B",112238
13,1,2012,21,35936.78,"A",219622
14,1,2012,21,19463.54,"A",200898
15,1,2012,21,9442.11,"B",123737
16,1,2012,21,7747.66,"B",57197
17,1,2012,21,21962.14,"B",93188
18,1,2012,21,14232.82,"B",120653
19,1,2012,21,14015.74,"A",203819
20,1,2012,21,26043.19,"A",203742
21,1,2012,21,11468.77,"B",140167
22,1,2012,21,13108.89,"B",119557
23,1,2012,21,23739.98,"B",114533
24,1,2012,21,13440.05,"A",203819
25,1,2012,21,13240,"B",128107
26,1,2012,21,14670.9,"A",152513
27,1,2012,21,22611.18,"A",204184
28,1,2012,21,13775.41,"A",206302
29,1,2012,21,10840.52,"B",93638
30,1,2012,21,8342.73,"C",42988
31,1,2012,21,13140.91,"A",203750
32,1,2012,21,20800.93,"A",203007
33,1,2012,21,2930.81,"A",39690
34,1,2012,21,14706.86,"A",158114
35,1,2012,21,11425.46,"B",103681
36,1,2012,21,2103.08,"A",39910
37,1,2012,21,9939.4,"C",39910
38,1,2012,21,7100.15,"C",39690
39,1,2012,21,17652.92,"A",184109
40,1,2012,21,14008.59,"A",155083
41,1,2012,21,20843.06,"A",196321
42,1,2012,21,8276.28,"C",39690
43,1,2012,21,5473.03,"C",41062
44,1,2012,21,7576.15,"C",39910
45,1,2012,21,12487.46,"B",118221
1,1,2010,22,15580.43,"A",151315
2,1,2010,22,22899.73,"A",202307
3,1,2010,22,4204.65,"B",37392
4,1,2010,22,25405.65,"A",205863
5,1,2010,22,7869.37,"B",34875
6,1,2010,22,19758.1,"A",202505
7,1,2010,22,6321.96,"B",70713
8,1,2010,22,10495.15,"A",155078
9,1,2010,22,8674.07,"B",125833
10,1,2010,22,29958.02,"B",126512
11,1,2010,22,12745.94,"A",207499
12,1,2010,22,12068.84,"B",112238
13,1,2010,22,35332.42,"A",219622
14,1,2010,22,19387.33,"A",200898
15,1,2010,22,8934.23,"B",123737
16,1,2010,22,10028.78,"B",57197
17,1,2010,22,19820.64,"B",93188
18,1,2010,22,15925.66,"B",120653
19,1,2010,22,12707.48,"A",203819
20,1,2010,22,30572.21,"A",203742
21,1,2010,22,11582.2,"B",140167
22,1,2010,22,13507.29,"B",119557
23,1,2010,22,24620.96,"B",114533
24,1,2010,22,13548.79,"A",203819
25,1,2010,22,15191.17,"B",128107
26,1,2010,22,17897.73,"A",152513
27,1,2010,22,23089.22,"A",204184
28,1,2010,22,14182.7,"A",206302
29,1,2010,22,11498.89,"B",93638
30,1,2010,22,10312.66,"C",42988
31,1,2010,22,13483.85,"A",203750
32,1,2010,22,17616.15,"A",203007
33,1,2010,22,1154.51,"A",39690
34,1,2010,22,14815.35,"A",158114
35,1,2010,22,16117.5,"B",103681
36,1,2010,22,1524.1,"A",39910
37,1,2010,22,8830.48,"C",39910
38,1,2010,22,5584.12,"C",39690
39,1,2010,22,14563.84,"A",184109
40,1,2010,22,15761.94,"A",155083
41,1,2010,22,15981.12,"A",196321
42,1,2010,22,9150.9,"C",39690
43,1,2010,22,5945.37,"C",41062
44,1,2010,22,6839.74,"C",39910
45,1,2010,22,12037.59,"B",118221
1,1,2011,22,15741.6,"A",151315
2,1,2011,22,21334.34,"A",202307
3,1,2011,22,5194.21,"B",37392
4,1,2011,22,25035.61,"A",205863
5,1,2011,22,7901.75,"B",34875
6,1,2011,22,16479.47,"A",202505
7,1,2011,22,6616.65,"B",70713
8,1,2011,22,8140.29,"A",155078
9,1,2011,22,8687.9,"B",125833
10,1,2011,22,23808.95,"B",126512
11,1,2011,22,11001.92,"A",207499
12,1,2011,22,11502.03,"B",112238
13,1,2011,22,32804.05,"A",219622
14,1,2011,22,16169,"A",200898
15,1,2011,22,10821.51,"B",123737
16,1,2011,22,8581.08,"B",57197
17,1,2011,22,18283.61,"B",93188
18,1,2011,22,16015.51,"B",120653
19,1,2011,22,13388.27,"A",203819
20,1,2011,22,26102.68,"A",203742
21,1,2011,22,11556.03,"B",140167
22,1,2011,22,13707.95,"B",119557
23,1,2011,22,21853.57,"B",114533
24,1,2011,22,10631.83,"A",203819
25,1,2011,22,15045.31,"B",128107
26,1,2011,22,14554.26,"A",152513
27,1,2011,22,20889.71,"A",204184
28,1,2011,22,12252.52,"A",206302
29,1,2011,22,10282.87,"B",93638
30,1,2011,22,8740.64,"C",42988
31,1,2011,22,13069.17,"A",203750
32,1,2011,22,18130.88,"A",203007
33,1,2011,22,2319.1,"A",39690
34,1,2011,22,14957.8,"A",158114
35,1,2011,22,12801.02,"B",103681
36,1,2011,22,1680.75,"A",39910
37,1,2011,22,8491.25,"C",39910
38,1,2011,22,5549.96,"C",39690
39,1,2011,22,14700.37,"A",184109
40,1,2011,22,13445.91,"A",155083
41,1,2011,22,17880,"A",196321
42,1,2011,22,9021.05,"C",39690
43,1,2011,22,5584.23,"C",41062
44,1,2011,22,7716.02,"C",39910
45,1,2011,22,10632.88,"B",118221
1,1,2012,22,16065.49,"A",151315
2,1,2012,22,23076.47,"A",202307
3,1,2012,22,6755.83,"B",37392
4,1,2012,22,27095.99,"A",205863
5,1,2012,22,9442.66,"B",34875
6,1,2012,22,19260.85,"A",202505
7,1,2012,22,7410.18,"B",70713
8,1,2012,22,9660.86,"A",155078
9,1,2012,22,9445.35,"B",125833
10,1,2012,22,24734.89,"B",126512
11,1,2012,22,13757.16,"A",207499
12,1,2012,22,12293.15,"B",112238
13,1,2012,22,38500.4,"A",219622
14,1,2012,22,18029.87,"A",200898
15,1,2012,22,9752.84,"B",123737
16,1,2012,22,8271.52,"B",57197
17,1,2012,22,18853.47,"B",93188
18,1,2012,22,12420.59,"B",120653
19,1,2012,22,14163.72,"A",203819
20,1,2012,22,26796.68,"A",203742
21,1,2012,22,10154.33,"B",140167
22,1,2012,22,12063.4,"B",119557
23,1,2012,22,21489.43,"B",114533
24,1,2012,22,13113.38,"A",203819
25,1,2012,22,10854.97,"B",128107
26,1,2012,22,13772.78,"A",152513
27,1,2012,22,22312.72,"A",204184
28,1,2012,22,15524.99,"A",206302
29,1,2012,22,9512.91,"B",93638
30,1,2012,22,8236.01,"C",42988
31,1,2012,22,14499.54,"A",203750
32,1,2012,22,17644.11,"A",203007
33,1,2012,22,2526.99,"A",39690
34,1,2012,22,14518.16,"A",158114
35,1,2012,22,11256,"B",103681
36,1,2012,22,2344.16,"A",39910
37,1,2012,22,10478.72,"C",39910
38,1,2012,22,6947.87,"C",39690
39,1,2012,22,19040.51,"A",184109
40,1,2012,22,13972.3,"A",155083
41,1,2012,22,20280.67,"A",196321
42,1,2012,22,8240.88,"C",39690
43,1,2012,22,5588.64,"C",41062
44,1,2012,22,7299.46,"C",39910
45,1,2012,22,10629.59,"B",118221
1,1,2010,23,17558.09,"A",151315
2,1,2010,23,23869.17,"A",202307
3,1,2010,23,5020.1,"B",37392
4,1,2010,23,25702.66,"A",205863
5,1,2010,23,7760.76,"B",34875
6,1,2010,23,20823.02,"A",202505
7,1,2010,23,6553.48,"B",70713
8,1,2010,23,10766.46,"A",155078
9,1,2010,23,9505.8,"B",125833
10,1,2010,23,27739.8,"B",126512
11,1,2010,23,14271.87,"A",207499
12,1,2010,23,12955.66,"B",112238
13,1,2010,23,33383.09,"A",219622
14,1,2010,23,19974.13,"A",200898
15,1,2010,23,8653.83,"B",123737
16,1,2010,23,9016.1,"B",57197
17,1,2010,23,16356.42,"B",93188
18,1,2010,23,15784.5,"B",120653
19,1,2010,23,11708.53,"A",203819
20,1,2010,23,33117.37,"A",203742
21,1,2010,23,11724.86,"B",140167
22,1,2010,23,12956.89,"B",119557
23,1,2010,23,24627.71,"B",114533
24,1,2010,23,15120.8,"A",203819
25,1,2010,23,14135.99,"B",128107
26,1,2010,23,17622.06,"A",152513
27,1,2010,23,23859.58,"A",204184
28,1,2010,23,16596.59,"A",206302
29,1,2010,23,11154.73,"B",93638
30,1,2010,23,9864.11,"C",42988
31,1,2010,23,13749.51,"A",203750
32,1,2010,23,15144.56,"A",203007
33,1,2010,23,963.12,"A",39690
34,1,2010,23,14443.23,"A",158114
35,1,2010,23,15683.8,"B",103681
36,1,2010,23,1790.62,"A",39910
37,1,2010,23,9219.51,"C",39910
38,1,2010,23,5789.09,"C",39690
39,1,2010,23,15563.47,"A",184109
40,1,2010,23,16940.15,"A",155083
41,1,2010,23,16523.13,"A",196321
42,1,2010,23,9806.9,"C",39690
43,1,2010,23,6605.66,"C",41062
44,1,2010,23,6814.4,"C",39910
45,1,2010,23,11172.5,"B",118221
1,1,2011,23,16434.15,"A",151315
2,1,2011,23,22174.12,"A",202307
3,1,2011,23,4906.27,"B",37392
4,1,2011,23,25401.86,"A",205863
5,1,2011,23,8175.25,"B",34875
6,1,2011,23,17836.28,"A",202505
7,1,2011,23,7839.66,"B",70713
8,1,2011,23,9182.01,"A",155078
9,1,2011,23,9240.67,"B",125833
10,1,2011,23,23772.81,"B",126512
11,1,2011,23,11371.02,"A",207499
12,1,2011,23,12013.41,"B",112238
13,1,2011,23,34382.8,"A",219622
14,1,2011,23,16164.61,"A",200898
15,1,2011,23,10260.66,"B",123737
16,1,2011,23,8714.23,"B",57197
17,1,2011,23,17317.24,"B",93188
18,1,2011,23,14707.64,"B",120653
19,1,2011,23,12198.72,"A",203819
20,1,2011,23,25546.77,"A",203742
21,1,2011,23,11144.23,"B",140167
22,1,2011,23,11072.03,"B",119557
23,1,2011,23,20516.54,"B",114533
24,1,2011,23,11523.39,"A",203819
25,1,2011,23,14194.66,"B",128107
26,1,2011,23,14554.62,"A",152513
27,1,2011,23,20435.9,"A",204184
28,1,2011,23,14746.93,"A",206302
29,1,2011,23,11011.08,"B",93638
30,1,2011,23,8483.87,"C",42988
31,1,2011,23,13047.92,"A",203750
32,1,2011,23,16200.12,"A",203007
33,1,2011,23,2400.16,"A",39690
34,1,2011,23,15630.38,"A",158114
35,1,2011,23,12364.78,"B",103681
36,1,2011,23,1810.76,"A",39910
37,1,2011,23,8829.34,"C",39910
38,1,2011,23,5496.54,"C",39690
39,1,2011,23,16575.04,"A",184109
40,1,2011,23,14579.85,"A",155083
41,1,2011,23,16970.53,"A",196321
42,1,2011,23,9004.52,"C",39690
43,1,2011,23,6172.43,"C",41062
44,1,2011,23,8044.3,"C",39910
45,1,2011,23,11142.7,"B",118221
1,1,2012,23,17666,"A",151315
2,1,2012,23,24826.25,"A",202307
3,1,2012,23,7390.4,"B",37392
4,1,2012,23,28423.52,"A",205863
5,1,2012,23,8904.1,"B",34875
6,1,2012,23,19892.47,"A",202505
7,1,2012,23,6971.47,"B",70713
8,1,2012,23,9717.93,"A",155078
9,1,2012,23,9289.55,"B",125833
10,1,2012,23,24653.33,"B",126512
11,1,2012,23,14838.68,"A",207499
12,1,2012,23,14161.4,"B",112238
13,1,2012,23,34815.15,"A",219622
14,1,2012,23,21339.57,"A",200898
15,1,2012,23,10404.5,"B",123737
16,1,2012,23,8514.48,"B",57197
17,1,2012,23,19929.51,"B",93188
18,1,2012,23,15751.15,"B",120653
19,1,2012,23,15614.01,"A",203819
20,1,2012,23,30657.96,"A",203742
21,1,2012,23,10799.12,"B",140167
22,1,2012,23,12389.36,"B",119557
23,1,2012,23,25032.25,"B",114533
24,1,2012,23,14215.49,"A",203819
25,1,2012,23,13837.35,"B",128107
26,1,2012,23,15325.84,"A",152513
27,1,2012,23,22617.55,"A",204184
28,1,2012,23,16711.36,"A",206302
29,1,2012,23,11187.25,"B",93638
30,1,2012,23,8353.5,"C",42988
31,1,2012,23,14786.4,"A",203750
32,1,2012,23,20341.76,"A",203007
33,1,2012,23,2454.73,"A",39690
34,1,2012,23,15440.53,"A",158114
35,1,2012,23,11867.81,"B",103681
36,1,2012,23,2037.6,"A",39910
37,1,2012,23,9522.52,"C",39910
38,1,2012,23,7212.54,"C",39690
39,1,2012,23,17857.56,"A",184109
40,1,2012,23,15690.14,"A",155083
41,1,2012,23,19999.72,"A",196321
42,1,2012,23,8925.04,"C",39690
43,1,2012,23,5415.67,"C",41062
44,1,2012,23,8567.15,"C",39910
45,1,2012,23,12851.96,"B",118221
1,1,2010,24,16637.62,"A",151315
2,1,2010,24,24549.01,"A",202307
3,1,2010,24,4726.45,"B",37392
4,1,2010,24,26962.02,"A",205863
5,1,2010,24,7744.62,"B",34875
6,1,2010,24,21429.46,"A",202505
7,1,2010,24,6462.1,"B",70713
8,1,2010,24,10558.63,"A",155078
9,1,2010,24,9236.26,"B",125833
10,1,2010,24,26155.91,"B",126512
11,1,2010,24,13472.59,"A",207499
12,1,2010,24,12019.85,"B",112238
13,1,2010,24,31900.4,"A",219622
14,1,2010,24,19760.24,"A",200898
15,1,2010,24,9521.25,"B",123737
16,1,2010,24,9112.67,"B",57197
17,1,2010,24,16061.45,"B",93188
18,1,2010,24,17371.24,"B",120653
19,1,2010,24,12033.31,"A",203819
20,1,2010,24,34623.76,"A",203742
21,1,2010,24,11987.76,"B",140167
22,1,2010,24,13839.32,"B",119557
23,1,2010,24,25365.21,"B",114533
24,1,2010,24,14494.91,"A",203819
25,1,2010,24,16143.7,"B",128107
26,1,2010,24,17646.46,"A",152513
27,1,2010,24,23867.97,"A",204184
28,1,2010,24,14611.43,"A",206302
29,1,2010,24,11510.32,"B",93638
30,1,2010,24,9325.99,"C",42988
31,1,2010,24,14179.79,"A",203750
32,1,2010,24,16294.28,"A",203007
33,1,2010,24,1275.99,"A",39690
34,1,2010,24,14181.65,"A",158114
35,1,2010,24,17119.97,"B",103681
36,1,2010,24,1463.17,"A",39910
37,1,2010,24,9130.66,"C",39910
38,1,2010,24,5717.56,"C",39690
39,1,2010,24,14198.96,"A",184109
40,1,2010,24,15295.25,"A",155083
41,1,2010,24,16009.62,"A",196321
42,1,2010,24,10160.47,"C",39690
43,1,2010,24,6215.42,"C",41062
44,1,2010,24,6675.64,"C",39910
45,1,2010,24,11840.08,"B",118221
1,1,2011,24,15883.52,"A",151315
2,1,2011,24,21554.22,"A",202307
3,1,2011,24,4790.03,"B",37392
4,1,2011,24,24726.22,"A",205863
5,1,2011,24,8170.13,"B",34875
6,1,2011,24,18069.27,"A",202505
7,1,2011,24,7728.34,"B",70713
8,1,2011,24,8570.93,"A",155078
9,1,2011,24,8963.92,"B",125833
10,1,2011,24,23970.48,"B",126512
11,1,2011,24,10722.63,"A",207499
12,1,2011,24,13825.52,"B",112238
13,1,2011,24,33027.24,"A",219622
14,1,2011,24,17220.18,"A",200898
15,1,2011,24,10840.83,"B",123737
16,1,2011,24,9768.64,"B",57197
17,1,2011,24,17037.35,"B",93188
18,1,2011,24,14558.78,"B",120653
19,1,2011,24,13358.14,"A",203819
20,1,2011,24,27987.53,"A",203742
21,1,2011,24,11215.3,"B",140167
22,1,2011,24,10912.68,"B",119557
23,1,2011,24,21333.81,"B",114533
24,1,2011,24,11588.13,"A",203819
25,1,2011,24,14446.6,"B",128107
26,1,2011,24,15574.33,"A",152513
27,1,2011,24,21448.2,"A",204184
